address,choice,voting_power,timestamp,date_utc,author_ipfs_hash
0xcd5C1BB777C937d993bC5E16E48B1669bEcc77aa,2,3,1672050797,"Mon, 26 Dec 2022 10:33:17 GMT",bafkreigq3pd5rctt3ezbe6i4zc6kwdbtwonqtzlijzp2a7pnvjvwltoo2m
0xb269efb7429d7Ac7913c2df035534dBFD692DeCa,1,3,1672145929,"Tue, 27 Dec 2022 12:58:49 GMT",bafkreibzphey6hmpnv3hfe3owk56opqfer63kibjlqrl667ooohhkl66fy
0x5316E5aC139C95fDC2c1d48cf2411aCF02C181cE,2,3,1672307268,"Thu, 29 Dec 2022 09:47:48 GMT",bafkreihvp5xvvsybmva6jz366xnfo2yy3e2a36wvpugnbi3ltws5a6w3bm
0x1d4fc5A249b0702468CA520f33B34F92F2fd25D4,2,3,1672056280,"Mon, 26 Dec 2022 12:04:40 GMT",bafkreie3awetqvxrtskzqevf3v5vnztiwuvty45ygjys2bp3tbd3msed7u
0xbdbc9751D73f29CFDDB285EBa08FfDB7B3395dfE,2,3,1672022472,"Mon, 26 Dec 2022 02:41:12 GMT",bafkreigjly7x4xv6e3ieoffza57mmuksinrwrljfqgilkerzqcw23ceshi
0x7465a22BA37d72eD2995BE8D5e94AB1A39338F30,1,3,1672059160,"Mon, 26 Dec 2022 12:52:40 GMT",bafkreidan4ac4jxmajgwawqoyuofltdudb26jfx7twaf7eeb77po6b4bc4
0x2Dd9C09A1B2fA93F2e1C47A9275A63E8733D8753,2,3,1672057122,"Mon, 26 Dec 2022 12:18:42 GMT",bafkreiekcbd6e7tgqqasi4e72acy3ad47fjdxcqwduajertovtvh3brw4m
0x7fF4160c0d4552849341F633f55d8E26d0f91b24,2,3,1672197024,"Wed, 28 Dec 2022 03:10:24 GMT",bafkreicnzwdzjfob4gq4aaugqqy37sr3ncmr43rp4yn4hyahgymnfu4jg4
0x434ea8E0304e03f40fFda3eFe6B06fa11846a4A4,1,3,1672047308,"Mon, 26 Dec 2022 09:35:08 GMT",bafkreiajqsp7kvlib5krrvqojecc356rvviw44zst5qwgjzjf6vk7nobqy
0xAEd5bD19D38b1C98bab37FCFaC4B69F17eba7563,2,3,1672041845,"Mon, 26 Dec 2022 08:04:05 GMT",bafkreigkj7ohp2pyoqh2yka6n7vku6bltgiceuj7pvd2gc6doa2aeszcem
0x7aD3A7ae4C2fE67b2Bb72b9Cf67EE9f49Bb46c99,2,3,1672056877,"Mon, 26 Dec 2022 12:14:37 GMT",bafkreihmtgg42sjmnoc7u5f4tjf33wvdospmy6simhdrmvlil7z7ajio3m
0xd4e5c4CB195154935b8D8A380CB99d5A40e2681a,2,3,1672088602,"Mon, 26 Dec 2022 21:03:22 GMT",bafkreicat2jf2xmidpnpzjl27l3bjmmduaqvpif36gm4uzqjbt6gajrszm
0x0D8Ca8c6776EbcbD325b83327aBD5B7eAC013179,2,3,1672218276,"Wed, 28 Dec 2022 09:04:36 GMT",bafkreicm4jjuroz3uzfzm6f3s3hrael3xct7kzcyp3hueufsf2qzpmi2gq
0x05Fe5507da021D3DF44D7D28519E69C77c5cF879,2,3,1672034723,"Mon, 26 Dec 2022 06:05:23 GMT",bafkreicaswifrnolyqbqm7yfedh3nb7gxbawyypdqpzcqrubwuk2i7waj4
0xf54c665d19C61B93C546871e9c8E1a03DCD7884b,2,3,1672038015,"Mon, 26 Dec 2022 07:00:15 GMT",bafkreiboadvs74kf3zcfmeh72rogec5eczlnsdofonzvxty5gl7i64t6ny
0xda8639ebaDE510607414fE396E98171280EE86f1,2,3,1672055952,"Mon, 26 Dec 2022 11:59:12 GMT",bafkreign746vy6qcbdppwy2kirrjphcub6eurawjw7hjpfodmup7pmq6z4
0x51312202FAfAB4F5FF40F234c38adC69fDb78284,2,3,1672026106,"Mon, 26 Dec 2022 03:41:46 GMT",bafkreih4gnis4z4rtpiljfrjfq6apzqsqw3g2hfg4v4kvzgjtqpu4dyaom
0xA7014D6Ee795952502C84dC81119e0A94bCeC331,2,3,1672218269,"Wed, 28 Dec 2022 09:04:29 GMT",bafkreig4pkgdq7x6hawy2jj6pe7u5rfn4jm24t64femtwsgqpl2dsyipiq
0x63ecCb570b599F811b61a042598201053DadDe67,2,3,1672094769,"Mon, 26 Dec 2022 22:46:09 GMT",bafkreialnvrbrl5bmcwdq6c6v6bnb7kt25aaxze5foat3pmvoeh3ei6aei
0xfdE0690222D27DA2677873a801C79241d6ad626c,2,3,1672127079,"Tue, 27 Dec 2022 07:44:39 GMT",bafkreihb2jy2m4hf5z6xsfrgqry6urltbmojbdj2jpfn2cpj7zz46ojpgi
0xC8482c4ca61BFa31A6dDF2b298a16ec48e3A39d2,2,3,1672030669,"Mon, 26 Dec 2022 04:57:49 GMT",bafkreictx3ikqutg662z4iyxnpiiptblurs2wxanoqbyzpng4wv2yywenm
0x83995DD273Bef3C0D3F554b39156F1504406e2F6,3,3,1672055999,"Mon, 26 Dec 2022 11:59:59 GMT",bafkreidt4eobxcjttfmf3njw3p64znvyold6td4ntntvmdrc6xija4ryne
0xEc83e4768e314CdD88f910E397AFfCdE78a52F92,2,3,1672159213,"Tue, 27 Dec 2022 16:40:13 GMT",bafkreihvsdvlvzgeehtq5pjztvh2rryqswwkg7mwsk4qbmer7dj3mioqoq
0xFa2FA77EdB5925B5B882cc866133174eb64E194f,2,3,1672249306,"Wed, 28 Dec 2022 17:41:46 GMT",bafkreibamvtpj4ogho2w6jifxfzy3nrm2xf6o5uppdbrh5tqz25mptlzny
0x7DCCC61C7b131cA452edefe8E485a7c6F3C13202,2,3,1672041688,"Mon, 26 Dec 2022 08:01:28 GMT",bafkreibe4z5tx2qnuwsjuchuomfp6aj46qyoc4k235umghzzk2et33tr2u
0xd188f473d1c18B22e407147CB22aCA18bD7e08E5,2,3,1672144573,"Tue, 27 Dec 2022 12:36:13 GMT",bafkreienzqtyk2kuxdculk3gntu33plii5uy5qlo4gy73ky7x56en5y43a
0x08412f929705695c90FABbE94cB451dAB1fF0918,2,3,1672060381,"Mon, 26 Dec 2022 13:13:01 GMT",bafkreibwendnuukd7gzwrkctaoqoxeojznieyjqnzcy5ybqrchdse2gp7a
0x1B081542303d27A705Fcff9512b45c58dd7dC4a9,2,3,1672088709,"Mon, 26 Dec 2022 21:05:09 GMT",bafkreifmuihtckru5uem5bvag2w4ovdjw3j64hnb6nru6tvivpwan54f6a
0xda91066AAcE5be94d370d22088d733a4107716fe,1,3,1672052376,"Mon, 26 Dec 2022 10:59:36 GMT",bafkreialwxman7awairm5wcobdeyodjsynoavvtgm5nrfwz6ks45glpuvq
0x9e596a18308096A9eCC4da5F9d0d34F6f3BDebfA,2,3,1672141631,"Tue, 27 Dec 2022 11:47:11 GMT",bafkreihp3seiudjgtidt3brb2ezytlbrzfl7bup5l24mnhsx2zpu3akshu
0x344b1E4Ac175f16D3bA40A688cA928E3768E275a,2,3,1672057981,"Mon, 26 Dec 2022 12:33:01 GMT",bafkreiblc4opbm5wtsrzszr2dcmeep32pvque77euaq6nvaigptalv2p64
0x696D181A7961EE66C42f1EBeDDc0B48B106C45ad,2,3,1672056847,"Mon, 26 Dec 2022 12:14:07 GMT",bafkreianzwz55lsuvqy4ivf2ytzruqdxl4xvfef2caszdweegrlycc22uy
0x77a2ed0319a2291853E3Dbeb24E9e96550ee9271,2,3,1672022716,"Mon, 26 Dec 2022 02:45:16 GMT",bafkreifw5yynt6jsbmkzgrjvzy5scta7dx5gci3kvt47pt4zhonspejsdu
0xE2cD5BBd5185318638139d17BD594f7CecD8a106,1,3,1672070707,"Mon, 26 Dec 2022 16:05:07 GMT",bafkreigu7d3jynu6hglks3uv6vozdd77sq65hdxi5jgbv3dz7ivqgu7qq4
0x2a06913D5b8748b222E1236768C24ca19198B374,2,3,1672159786,"Tue, 27 Dec 2022 16:49:46 GMT",bafkreiaspibs2pzxh63bbhiv6v2xueuxjeo776obucdom36zaj4xmwef7a
0xc7d7AFC62e707D99017ae59AB6A6f43c81B52a25,1,3,1672052189,"Mon, 26 Dec 2022 10:56:29 GMT",bafkreidrvavjnklo6o56f7meye6twxclob4hktilubjldgxtkbvpfg4ddy
0x691821d5483EDEad479640a59BE92036C921BD34,2,3,1672053720,"Mon, 26 Dec 2022 11:22:00 GMT",bafkreihpugbv7mpiz2p56lrksqwqjmswjnkva4aktukoi4guqg4xlblj4m
0x6d132B79c37B087fE3BEBaab1fcd1eF6aAadd6d1,2,3,1672135661,"Tue, 27 Dec 2022 10:07:41 GMT",bafkreibnxyy72yky37vtuls5ldjkd3r3yhacitci6vmhfcfihcdl6lpcry
0x4373C57d71FEa2bccbB05c7A9587037a2BB5b7Eb,3,3,1672136225,"Tue, 27 Dec 2022 10:17:05 GMT",bafkreic236kecr7bqxdyoei5rrriu7reodbqlnxcdoyfhqh26gbvrxbnim
0xEe1dd1f6c3059efe6AEcCe39A581113022cD1E75,2,3,1672038131,"Mon, 26 Dec 2022 07:02:11 GMT",bafkreic7wltu4woujpkyk32e4yezbkayhcrfow544gc2zrmgicpue4bvhu
0x4F459Dc2A1DAC3Cfb64DC5DCEbA6Ab02D8E1FC1c,2,3,1672059932,"Mon, 26 Dec 2022 13:05:32 GMT",bafkreiciu7yhnqu4mlqjax2te2mqfs6uk64vfsyvril5pbwmg6bnlh5ize
0xfE3f3cEAb7266b5de5Ae8738727b6cf82F7Be76c,1,3,1672217385,"Wed, 28 Dec 2022 08:49:45 GMT",bafkreigscflrzvganekxbuw2hvskjxzytqihnwcbzbcfiuxrwknrjt4qpy
0xd0142C6A8ebd52bb5C991D9aC6CA93f0776c3F5E,3,3,1672213211,"Wed, 28 Dec 2022 07:40:11 GMT",bafkreiddkzvfgvpkmnyasejomgxw7qbryijmhztqdlg7t3z4bomdry244q
0x6502499186806b8e564d9ceb807dE5715563832d,2,3,1672459364,"Sat, 31 Dec 2022 04:02:44 GMT",bafkreifyzvf5eqsse7dhvodyhl7jby5fyg6v2mwbtw36b5jzfawz7m6lfa
0x9a74eC99Bd88ECA680485dA7F32FCa05Af375dcF,2,3,1672033815,"Mon, 26 Dec 2022 05:50:15 GMT",bafkreiaqie2n3aczp244r6n4k7nizyqfourguxzy5rd6kj56znb34dbvs4
0x23dcD3E4BF938eceeb5bB37097af8065eC4aeb39,2,3,1672233806,"Wed, 28 Dec 2022 13:23:26 GMT",bafkreibtomhdox6pb62qa5vby63s5gipd7d3r4lojrdud23dy524aag7rm
0x2DD4166A4F8ae385c545C0519cDf94323629cf0E,2,3,1672197073,"Wed, 28 Dec 2022 03:11:13 GMT",bafkreig4neu4jk5szoproukssmuo5if3zfj7uevtljorm6bpocbghb7mcm
0x894C933C4113fA86a84262F12610d4e8266e9194,2,3,1672029378,"Mon, 26 Dec 2022 04:36:18 GMT",bafkreifvswpi6be6yrxbde4565kilqx65mzm3dg6xtckxphbm4kivwaote
0x335D2d954CEc61Cb4673780300d890340A29Dd99,2,3,1672057120,"Mon, 26 Dec 2022 12:18:40 GMT",bafkreibxmabbtoe23rdlxvdq3nv6aiqppjzup5ng3zusyaszbtdrjpfg7a
0x591dba5076D1801A287524034F133a0a90D6D98e,2,3,1672171802,"Tue, 27 Dec 2022 20:10:02 GMT",bafkreiehvpvhqzsgrvnqkjc3tqo6wazbvh4upgqvycpn5icihgegazdl7e
0x2c4C743109043C422bBC97DEcaB32dDbf7AF2BcE,2,3,1672049232,"Mon, 26 Dec 2022 10:07:12 GMT",bafkreigxh2g6xi3hcorgidcyel7vpx57vb5hablitmlakuon24zxg6nzja
0x7596B6E6Bd359D4cB9aD7cA2FD118A1f12747d99,2,3,1672043685,"Mon, 26 Dec 2022 08:34:45 GMT",bafkreihflqrjsjq3g76uystikhcushhqvi7wkmiwu4oq5dwlfimf3k3kf4
0x7D3b88e22725216a2C3cFff54DB4589B6dfD2856,2,3,1672282787,"Thu, 29 Dec 2022 02:59:47 GMT",bafkreif2xoaoyhgotstjwuu3nm2cfua2y6o6lhl27ykb2cy25hiigjl7ia
0xCDB2D7eF0CbCB0DC0Dab81e24123371d9eBE4FDd,3,3,1672147380,"Tue, 27 Dec 2022 13:23:00 GMT",bafkreiek27sehvqmus5sf2hkygnnt76zpvicm64jtqsndpfreywyzfpgvu
0x8bfcF8cb383149D4Ef37e7A609cEc195CDCbE099,2,3,1672051463,"Mon, 26 Dec 2022 10:44:23 GMT",bafkreielcwksrsijg5ijr6ai24r67z7gpca3bob3n3gpcozihdh6y5c2ym
0x39B8fB477d3ce7956eB57fF0bF0fd1038B4a9A57,2,3,1672186462,"Wed, 28 Dec 2022 00:14:22 GMT",bafkreign3sq6drzqw6luhcv2bz34azpuqiuuvtrixv2jiir4bz53zzy5lu
0xe4775ec96b072f77D613b6A9442dBba98237bc5b,2,3,1672053178,"Mon, 26 Dec 2022 11:12:58 GMT",bafkreibjbur45h4j52offvvra5in6whkoqyqhgkstkeyj6i7vkoror3hie
0x2171f8615BF93759C8Ef9CBb3f24a4407Cf3059b,2,3,1672051300,"Mon, 26 Dec 2022 10:41:40 GMT",bafkreiessducrcl7uxmz4asgv5vphb4um2gwpsvb4hoonaquqad5xiu2tm
0xa8ec567d5384070cf1B52a79690fE8407aD18698,3,3,1672027155,"Mon, 26 Dec 2022 03:59:15 GMT",bafkreignza2w7ppsu2du4fpezigo5edgam3hfym7lq7xm2hqhid6y7eyny
0x87255c4D3Badf8EbAB007422DAadAf616C21d652,2,3,1672053946,"Mon, 26 Dec 2022 11:25:46 GMT",bafkreigwknldjiukiukf2vys36ss4z4pvxp254n4evylcpi72ja5nlesvu
0x14D607c20fF934B0d895577c6e80ab0cD6a8b322,2,3,1672031747,"Mon, 26 Dec 2022 05:15:47 GMT",bafkreie2am6pktizjelraar3pzbsxzlhlf5wyvv2r2mthlst4nsitmxov4
0x2efEe0524468A9f038E23BF36457E0F5BE2cb4D2,2,3,1672075878,"Mon, 26 Dec 2022 17:31:18 GMT",bafkreicz2dbcgc3vg5rpstuareiq4ksiibt5w6f2c35pub2zjwpw5cdqqa
0x62beE234b4066af4709DeE5FD3FFCed6782f5C0D,2,3,1672054043,"Mon, 26 Dec 2022 11:27:23 GMT",bafkreiebuj3gy3gscbzjgbwpob6fl2ynwcsewmvq6aottkqgc4kylciv2y
0x29dBa2518Ca261FE21654312e9aD837Efb29bD0b,2,3,1672028904,"Mon, 26 Dec 2022 04:28:24 GMT",bafkreihfzja3iwq65rxxssqtlweo4atlaz3k3hiacdfpksrsmloyiaw2ci
0x00680258d5357A43458560aC0C8B41Df2AEfCEDa,1,3,1672049213,"Mon, 26 Dec 2022 10:06:53 GMT",bafkreihhrh5morpahprktcvsmequrbt4otehv4xkui4jbmuyh4tkjhixiu
0x7fB38b567D4C89523327A0353F54B26f5E4A92F4,2,3,1672091128,"Mon, 26 Dec 2022 21:45:28 GMT",bafkreidxlkiqu4h4azpw7vf6vat3ggyiptiefyabbig3b4zaa4kryrw2rq
0xdc96b26c4a225323997aE824Db643dc536376113,2,3,1672093848,"Mon, 26 Dec 2022 22:30:48 GMT",QmSGBSeXCC4x6HHEemKf6qWEPQYkt6U9K33Lgh77ATroVN
0x6b052Bb4f5E54DEE68cf96530D67C9b54283ace8,2,3,1672414043,"Fri, 30 Dec 2022 15:27:23 GMT",bafkreidek5ulycna5goyskvq5fkgbbd3mpug7vf5tyemgip6jvgkdcob4i
0x4bb47e4a57aA6F64389E03181F7CB86A741D86aE,2,3,1672106766,"Tue, 27 Dec 2022 02:06:06 GMT",bafkreicmexyfmbpojdjwtdbzazgur6skvzxtw4wfrc7kkq6j4zx2amprfi
0x4664DcDDbF259020A82D58a1363A90E1de7cA258,2,3,1672047446,"Mon, 26 Dec 2022 09:37:26 GMT",bafkreihkvg33b2adlwrfejiyaqqwbr65xrgcoois2rssmpzhlsg5g2sof4
0xdB317A24f1E19cD6eD606566ce13D804ECf5782d,2,3,1672137897,"Tue, 27 Dec 2022 10:44:57 GMT",bafkreicifzg7qyjfdmqd247vbn3svuaxmjv6nhsjwu2z2c2lr2wup6lf3i
0x7d84b7fa779c86922E46D1C1B18f61A41f3b9799,2,3,1672166278,"Tue, 27 Dec 2022 18:37:58 GMT",bafkreieanxkravkuvy7bqph3iba4uw3k2y4spuf5wgu5b2r2cg2pqzuzse
0xD2aBD7a3333395a1ed7E54C67eDF43ef934033A1,2,3,1672051720,"Mon, 26 Dec 2022 10:48:40 GMT",bafkreid7ihmh5qu5k3epxljualwh5gvc2ahzwqxjqt4vorjel5f6eykmea
0x9bF3613B9C1f44f30209723058AE2e58ec5be4e0,2,3,1672052583,"Mon, 26 Dec 2022 11:03:03 GMT",bafkreicwxs3fxbqu3hnhmq7vk3u2ztg4ws5c2me5e7a57zdypuqmh3w4x4
0x6E5BC04DC32824b5A07F5F681bd4e25A61A121d2,2,3,1672053750,"Mon, 26 Dec 2022 11:22:30 GMT",bafkreiemk2rniu44x32im53s6oefaofz4lhrrvedd7sdwmgrrylhszxhwm
0x5f49B3FAd1d59B4F55708fc05042cc0F830bF8F9,2,3,1672054028,"Mon, 26 Dec 2022 11:27:08 GMT",bafkreicov4omqtpgwmruuq3cgq4aaohmapj3mdnlhj7amldwz3dp7kryfq
0x66C102238d43FB0BdBe14aC9CA301eEEE93e609f,1,3,1672213168,"Wed, 28 Dec 2022 07:39:28 GMT",bafkreihjxkmjrdturrhlc6dz3ucvv5prn5e2qopvb7awndimpvx2qj6bjq
0x04CA5B4fFc26C8c554c83DaDfe7A8d2eF9bf5560,2,3,1672038409,"Mon, 26 Dec 2022 07:06:49 GMT",bafkreihlhql2j7mqylfsohh74x7pg553hfitsorjbcijbbbiq2w6csjpqu
0xBB8d9884e0421549e15A042c978F75F048E4e832,2,3,1672058609,"Mon, 26 Dec 2022 12:43:29 GMT",bafkreifcgv57yve2duilhv7a5fiw6ied2bh6ueyv4nbrckdyybr3zwqsum
0xf48f9EE891b84047cf7a8a3B24ea5f288f740CAE,2,3,1672024329,"Mon, 26 Dec 2022 03:12:09 GMT",bafkreibfcamzwffowqtw5k3ltq7tltbgu5zclcpr5gr235n7nb6gpnjhbi
0x1C54c331ac240cbc5e8Ab94937cE42729Fc85D75,2,3,1672071959,"Mon, 26 Dec 2022 16:25:59 GMT",bafkreifoo5jv6ik5eq2qkqmxyfqlpezg6hb6jf6gkvhbtksr7xaitnk3hi
0xb8B4968395A3381173c3d7758c85F17979E5FD5A,2,3,1672396579,"Fri, 30 Dec 2022 10:36:19 GMT",bafkreihpaf2ccehgvqffugrnmizpp2pxrhi57tpno76yz4v67ecz7bjvmm
0xcB78e1819338D506a18aa8DE35fd3A4A6970D525,2,3,1672307353,"Thu, 29 Dec 2022 09:49:13 GMT",bafkreibvgokr5bwabd6mtq6tfqtlod2bi6bicqrif57476gewizn3s377i
0x69e8e23Eb2e61BC8449e02Ced7075186DAFBcFc1,2,3,1672032041,"Mon, 26 Dec 2022 05:20:41 GMT",bafkreid54so3q7w6vmfpmddjobprxhejsoa2psw5filb256nvou43r56sq
0xa858Ea02845071dBe09b4b5C3BBea49529bEaadB,2,3,1672067603,"Mon, 26 Dec 2022 15:13:23 GMT",bafkreidf35jeenmo6jkfsuu34r2elhummbpr3hmkut5e55htohk6bkbxqe
0xfd47BAe98581b759aaF0Ef477a42BFd363A15a19,2,3,1672074375,"Mon, 26 Dec 2022 17:06:15 GMT",bafkreig4mahtvr37ldyvhlm37pfy3q6vmtfgccqfqct7iyvfsfl23hitam
0x0D22C06f2300408f163Ab4DB3e1ebB6F9A3eD96e,2,3,1672307893,"Thu, 29 Dec 2022 09:58:13 GMT",bafkreievs3lzfochstvj7nogynm6wm6kzaua3jr5ceg4zrvcnsstchuhtm
0xFB40932271Fc9Db9DbF048E80697E2Da4AA57250,2,3,1672331483,"Thu, 29 Dec 2022 16:31:23 GMT",bafkreibbmhkywngswuuv5m3aicfiheligtphs5kn7nkq2lzoodaw7zgfra
0x3f65da9d0E1a428340215De73050Ce4354806b63,2,3,1672307445,"Thu, 29 Dec 2022 09:50:45 GMT",bafkreidrmdiwzkzygxdjqczhev2z6lditk7gduntmbcyfh73p2ezry6d7a
0x7ef249794127119D332AA275F94f96C2F32466e0,2,3,1672143070,"Tue, 27 Dec 2022 12:11:10 GMT",bafkreigrmilroo7utumvewjpbdyzv5mzevuv2owrn2rw5smobfape4q3me
0xF367C5c87Dc5535214087e116479af230aab8372,2,3,1672404973,"Fri, 30 Dec 2022 12:56:13 GMT",bafkreiferzxyivmnxrcdr6duyfymha7r7deuybngugx777utbhotc5xpvi
0x3fCad2DA026CD5e5FF90d206D7f0c10292aDD36F,2,2,1672473640,"Sat, 31 Dec 2022 08:00:40 GMT",bafkreia23spftk6sesz6x2f3prqzkvuctf756ry3gd33i4qguvh56u4x24
0x9C1a940CF0D2DF6429Bf7340C2202d89229cAc0D,2,2,1672497421,"Sat, 31 Dec 2022 14:37:01 GMT",bafkreiboubnrgt27wrw5z2zvseyuzvsckpuv2krkk42cl37sl6oyl6ityq
0x8EC1737458f8F3A9Ca41f26a5A474fDFaF4Bb4f0,3,2,1672048167,"Mon, 26 Dec 2022 09:49:27 GMT",bafkreiextrgo5lflysfse254hbu3lbhwgh4ycxh3spqgebn5br6vy3x3cu
0x31D70d7279e988033F14A1fc75c6886c36287f77,2,2,1672479406,"Sat, 31 Dec 2022 09:36:46 GMT",bafkreig6yrch4yxwyoatijzx2djvgi6cnmhjjbdh3go3fablf3wic44y6a
0x1023baE395e7BFD7229d82A7369911F233eefEEC,2,2,1672147322,"Tue, 27 Dec 2022 13:22:02 GMT",bafkreihro26wcc4d6lz66dgjem7fbkejihoebl75ox5uoe4u3dzwmnijm4
0x5Dc7e1CaEFa89FbE6FDddca28B7768d8802FdCCC,2,2,1672499550,"Sat, 31 Dec 2022 15:12:30 GMT",bafkreibnzyiigzkemkfta453snw6f2rzrvpmzdwr3wu75aw435zgd4bmk4
0xe111D12ae8530C234fB9fceb1fe9ff900F483740,2,2,1672497895,"Sat, 31 Dec 2022 14:44:55 GMT",bafkreibks67w6cv7edmokmblabsigcu6ci2pix2lckj5k4kl4shewrzbei
0x745592c7dA8eDB615ad010B0D6B063146170697d,2,2,1672475649,"Sat, 31 Dec 2022 08:34:09 GMT",bafkreifzp3qzzj4knyy2jjk6bgomvjl2edqvvl2g5gdb23inoz22agn3iu
0x886D73e4d0f79584f1faF9901d9Fb15CF5076ba9,2,2,1672473860,"Sat, 31 Dec 2022 08:04:20 GMT",bafkreicq3gi3hzairoqzfl25r6orfcyup57ojm7ipjqk6keoqziigcn2gm
0xd560786941AAb085a78806d3AceD210d7F388138,2,2,1672497414,"Sat, 31 Dec 2022 14:36:54 GMT",bafkreihrn3p4a4nns6ifoxckbkx2vawvo75juij5ykuvr6nm2oy5mrbkou
0x83CA6e16db349f9E815509a3d3E99d9e8c758b3B,1,2,1672513764,"Sat, 31 Dec 2022 19:09:24 GMT",bafkreihkruk2qzxtshojp3jsz53n2cwapa24abgyrqe2ti2wvnn7a7dizi
0xBd60deAb1ed9E1888988c54793616e2AEb6A7e0E,2,2,1672475008,"Sat, 31 Dec 2022 08:23:28 GMT",bafkreideqqvpcoitsqackdj6vwqvbrvdvtdom4e4y7b5ojyrjds3uz2h2e
0xc4b2D46B22f41F9c51231eF1b80918F3F32f5066,2,2,1672477637,"Sat, 31 Dec 2022 09:07:17 GMT",bafkreia4utzpxcmyme752pnrauiuduk4wbntrbma4pfuibpassaxpjejea
0x84a75C2c35D30C2EAC33F8E67a3984394a784C23,2,2,1672047411,"Mon, 26 Dec 2022 09:36:51 GMT",bafkreihkwtrbausrtgqpr6axjk7l5kpoo26sn5teedjp7pz2vapker5czi
0xAAbb67Fc717778bD40df3090Dc7dE20e2051Ea2f,2,2,1672497677,"Sat, 31 Dec 2022 14:41:17 GMT",bafkreiaztyvqpcck3d5hu2hlq6fyfkf5bnq2ac7xip5lesokpgcmju5pva
0x5c77D9d3a96Dc18fAC1F3255279F62A3fb5a2A1c,2,2,1672499556,"Sat, 31 Dec 2022 15:12:36 GMT",bafkreieuaggq5hkgfmqxg5ysegorxkko4mzdx42ltnzeugppupeca6almy
0xF0dc9b0cDFAda96eeeC67B684B70d2c90A840170,2,2,1672030301,"Mon, 26 Dec 2022 04:51:41 GMT",bafkreiadmo3a5usazzgl3yt3vjhqm5zlwuosyoatffirfy4smcf3n57uy4
0x33ef89d1E9333F7b0e84bb9B69974F43704eac23,2,2,1672064308,"Mon, 26 Dec 2022 14:18:28 GMT",bafkreifjeeyqykf4prx5o7he6kgvok2rplloplkj55algiyrnsto4fkpke
0x437da4d103BD9877a2bcd702fA371F1cfc978306,2,2,1672216934,"Wed, 28 Dec 2022 08:42:14 GMT",bafkreidx6kf2s2llbmnvznz2jnitkt7zmybfdnwyxq7wmkqtjmooodnnkm
0xB9Ed52d10EE3E2918cb7AA525449c732fA5108F6,2,2,1672216569,"Wed, 28 Dec 2022 08:36:09 GMT",bafkreicigtngqtkndymxk3pynfvb3y5oo2doups3qs4hb6kahv6u7pxg6y
0x3edDD73016b642F2dA59929c4635aF068981aA95,2,2,1672474365,"Sat, 31 Dec 2022 08:12:45 GMT",bafkreiddkkxfwwiongxsi7sskr277stjckeddvbayjty46vmskvb7jrkh4
0xfb59cb0397302654D2D482c6865a47E997d7Ce99,2,2,1672346690,"Thu, 29 Dec 2022 20:44:50 GMT",bafkreih7hthswunniizy5hoqgwr5wiladcwc2jntsegr6uksrz53zffmda
0x43DbeD20B2C77865b74a9956dA6245E131974C49,2,2,1672492208,"Sat, 31 Dec 2022 13:10:08 GMT",bafkreichtspfg2y76xmre46mjrgliqqw6fwknll5rgef2gn2ex6jehaecy
0x7D2Dbc916c668dc1D00CD6Cd923F9a4991dCFB5a,2,2,1672475660,"Sat, 31 Dec 2022 08:34:20 GMT",bafkreigbmq5mjkd2oesgdty424lssctqqd7njb3kr5pjw5tdrq7io3qmc4
0x69F9C3b61CA28Cc70b1bc5f333E26db70405D733,1,2,1672053356,"Mon, 26 Dec 2022 11:15:56 GMT",bafkreigrszlg5vteymz6cwls7cirpueyf2u4g6djfbh4xqes4w3rxuqkji
0x21894A94eD2E388C70e4AfD8bcaA88023341577b,2,2,1672478877,"Sat, 31 Dec 2022 09:27:57 GMT",bafkreigno4bl6zw3lavpwxcr3wm2cyi7obr6gsjwkegizymifaygfnd474
0xFf847110F8bA7e9E1FDBFbbD417B3Fd35884fa26,2,2,1672111889,"Tue, 27 Dec 2022 03:31:29 GMT",bafkreiejbbtvrbvkkcie5kcr4g2fyc4sqvqh2rscg4fwswue7bzpaumucq
0x7B520E5b9dFcd60591919AC680E5B44E4fFE2929,2,2,1672498301,"Sat, 31 Dec 2022 14:51:41 GMT",bafkreihbtmmoapdsiiqo47lhxzmi65gcalewgapwvmvodxpx6n3mlbrg7a
0x1a5AD9F7452644Ed30C6622d5c4768aac687E62c,2,2,1672500238,"Sat, 31 Dec 2022 15:23:58 GMT",bafkreiahsmsqt43ikeu3swnzlflq5ce64rqof7ruesxxfgabxn3bpdxgmi
0x1969ab512D0AfD2A5FaA0c8895754548a7CE36A5,2,2,1672344273,"Thu, 29 Dec 2022 20:04:33 GMT",bafkreibv7chgdf2zmv3qfklck64wmyi5oxzmcvolkac5nidlwgsw45sw4i
0xc46A24AD0c8033CB2f543EeD06a8a7492A4E43be,2,2,1672131067,"Tue, 27 Dec 2022 08:51:07 GMT",bafkreidymk4zzrdsoy6gt2yxzrfyxki246s5umugcauxzsz5scszrbp4xy
0xB626259be53270862fCD8E923D9e65927fa6EF45,2,2,1672477633,"Sat, 31 Dec 2022 09:07:13 GMT",bafkreib65avbqwy5nx6m4v5bzgqontvnvv45t3to5ay3x7lpiyz6xqktfi
